video_id,clip_id,text,label,mode
JMzilFvwNXE,0_0,"that it knows what your emotion is, that it has this model inside that is computing your emotion",0.6666667,train
JMzilFvwNXE,39_422,"So now, I wouldn't say that it's working in opposition",-0.33333334,train
JMzilFvwNXE,42_566,"It's more of working in a constructive way, finding other kinds of applications",0.6666667,train
JP95Fby6qLE,7_993,"But when you think about it, it’s little wonder communication skills become less effective under those circumstances.",0.33333334,train
JP95Fby6qLE,144_702,Imagine and practice sounds starting in your center and vibrating through your whole body.,1.0,train
JP95Fby6qLE,157_194,"My teacher said real communication skills involve taking what’s inside and putting it on the outside, taking what’s private and making it public.",2.3333333,train
JP95Fby6qLE,178_336,"If you can relax deeply, breathe fully, and be generous with sound, you’re much more likely to speak confidently and genuinely with your whole being.",2.3333333,train
JP95Fby6qLE,199_378,"For more information about developing communication skills from the inside-out, click the link below and download the free booklet and video series, The Sound of Success.",0.6666667,train
JP95Fby6qLE,24_855,What can be done to ensure your listeners see the real you and feel the true power of your words?,1.3333334,train
JP95Fby6qLE,43_193,"Muscle tension anywhere in your body affects your voice and distorts your message, and just because you don’t notice muscle tension doesn’t mean it isn’t there.",0.6666667,train
JP95Fby6qLE,57_71,"If your impulse to speak must fight its way through six layers of tension to see the light of day, what comes out bears little resemblance to your original intention.",1.6666666,train
JP95Fby6qLE,71_539,A relaxation program to help you identify and release deep muscle tension will make you a better speaker.,1.6666666,train
JSlTJsUulH0,12_114,"And when we're talking about vocal expression, we're talking about several different elements.",-0.6666667,train
JSlTJsUulH0,21_842,"Did they say everything at the same rate, at the same pitch, at the same speed, with the same emphasis?",0.0,train
JW2HHfQiGVs,0_0,sometimes we have to go to [inaudible] in Avon,-0.33333334,train
JW2HHfQiGVs,2_422,"Sometimes we have to, we have the Christmas party at the train depot in Plainfield and stuff",-0.33333334,train
JW2HHfQiGVs,14_33,And sometimes we go to different churches to have volunteer and stuff,0.6666667,train
JW2HHfQiGVs,25_314,Kelsey: Start doing it as you go and progressing and progressing and progressing,0.33333334,train
JW2HHfQiGVs,33_0475,"Learn stuff that you don't even know about through like someone like Kyle, someone's been in the role before",1.3333334,train
JW2HHfQiGVs,43_0395,"Like me, I've never been in a co-president or president role before",0.0,train
JW3OfSCZlhc,13_4408163265,CLOUDS - THUNDERSTORM S IN THE EVENING,0.0,train
JW3OfSCZlhc,27_1596371882,### 5 DAY FORECAST THURSDAY: PM + 2 STORMS,0.0,train
JW3OfSCZlhc,32_8079365079,"93/60 FRIDAY: SHOWERS - THEN, SOME CLEARING",0.33333334,train
JWG_MUy7EWQ,0_0,&gt;&gt; Role models are an integral part of the social fabric of any community and predominantly in an area or in a region where the youth form a high proportion of the population.,0.33333334,train
JWG_MUy7EWQ,13_856,There are two roles or two important aspects that role models should play.,0.0,train
JWG_MUy7EWQ,18_211,One is to ensure that the values and ethical behaviors of a generation are passed down to a new generation.,0.33333334,train
JX-mwjSw0dk,0_0,I work in an office and I do a lot of paperwork and administrative work and...I mean it probably doesn't sound that fascinating but I'm confident that it's going to turn into something better.,0.6666667,train
JX-mwjSw0dk,34_952,"We have these fake walls, florescent lights beating down on us...It's kind of like we're in all these different separate fish tanks or fish bowls.",-0.6666667,train
JX-mwjSw0dk,50_906,You don't see some other animal scurrying away with a briefcase to go to work where they sit around for seven hours a day at a desk every day.,-1.3333334,train
JX-mwjSw0dk,69_344,But I mean for now it just seems like my days are filled with so much routine.,-0.33333334,train
JY-krIuEUm4,0_0,By going to the American Heart Association's Scientific Sessions you get such a breadth of science that you really can build and tap into that really expansive knowledge.,1.3333334,train
JYdfUNjyYxo,18_6390022676,let’s look at how Hans didn’t demonstrate his maturity,-0.6666667,train
JYdfUNjyYxo,23_90317460315,Hans’ interviewer reports that “the biggest challenge” in the interview was getting “Hans to elaborate on his thinking” because he “sees no need to explain”—it seems that “everything is quickly clear in his own mind,1.0,train
JYdfUNjyYxo,39_941723356,"” The interviewer concludes that Hans will eventually “develop the ability to elaborate and give more complete explanations, but he’s not there yet",1.0,train
JYsAacFmXEo,75_54,The great thing about running in a project management system is you can track what’s going on.,0.0,train
JYsAacFmXEo,130_345,"So those are two things that I want to clear up with people — as I said, these 2 pieces of software that I highly recommend is ActiveCollab which you can just buy outright or setup for yourself which is a project management system, or BasecampHQ which is an online system which you just have to pay monthly fee and everything runs online there for you.",1.0,train
JYsAacFmXEo,150_675,"I hope you enjoyed that little tip and if you have any more questions, I’d love to hear from your feedbacks and your comments just right below down here.",1.6666666,train
JYsAacFmXEo,158_9015,I’d love to hear any further interesting topics that you might want me to talk about and share with you as well.,1.3333334,train
JYsAacFmXEo,33_625,"ActiveCollab is not that expensive to buy, you can actually buy it outright for around $400 US.",0.6666667,train
JYsAacFmXEo,49_289,"Another system that you can use as well is called BasecampHQ and a lot of marketers out there also recommend it too, it’s very simple to use.",0.6666667,train
JYsAacFmXEo,59_587,"So, that’s what I recommend doing — to use a project management system.",1.3333334,train
J_DtcW86D9c,11_824,So there should be no surprise as to what’s going on in the world and why it’s happening.,0.33333334,train
J_DtcW86D9c,95_993,"As you know, the whole country, particularly Port-Au-Prince, was devastated, there was no more infrastructure.",-0.6666667,train
J_DtcW86D9c,17_0985,"We also make it very easy for people then to, as Arianna was mentioning this morning, to empathize.",0.6666667,train
J_DtcW86D9c,118_761,"And the story of Haiti was told in a way that if you were just relying on the existing media whose infrastructure was destroyed, or sending a foreign correspondent, you would never have had that story in such a poignant fashion.",-0.33333334,train
J_DtcW86D9c,44_221,"Now with the technology that’s available, and with the social tools that are available, it’s very easy for you to participate.",0.33333334,train
Ja7phs8EbWk,2_725,"It is Thursday, May 5, 2016 and it is nearly the end of finals week.",0.0,train
Ja7phs8EbWk,51_125,"I sincerely hope you enjoyed the course and earned the grade you wanted, and I hope the rest of your semester ended well.",1.0,train
Ja7phs8EbWk,57_83,"If you are continuing at OSU, I hope you have a great summer and we will see you in the Fall.",2.6666667,train
Ja7phs8EbWk,69_483,"If you are walking in the ceremony Saturday, come up and say hello.",0.33333334,train
Ja7phs8EbWk,73_8845,I will probably be the only person you see in a purple robe.,-0.33333334,train
Ja7phs8EbWk,12_742,Final grades have been calculated and posted to the gradebook in D2L.,0.0,train
Ja7phs8EbWk,17_543,"I won’t post official grades to SIS until Monday, so please check your grade and let me know if you notice any discrepancies or errors.",0.0,train
Ja7phs8EbWk,25_475,"Please note that there will be no opportunities for extra credit, so don’t ask.",-1.0,train
Ja7phs8EbWk,30_468,I will only respond to concerns about miscalculations or other possible errors.,-0.33333334,train
Ja7phs8EbWk,46_007,"Only 12 students have replied, and I would like to hear from everyone if possible.",-1.0,train
JcmqmLaL_MQ,37_317,And I know with regards to HIV I don't to become [inaudible] around the world bringing HIV prevention to those that are living with HIV.,0.33333334,train
JdFaSggG58c,0_909,Are you subject to road rage,-0.6666667,train
JdFaSggG58c,3_39,Do you easily get upset when things don't go your way,-0.33333334,train
JdFaSggG58c,6_5525,Does your mood rise and fall with the stock market,0.0,train
JdFaSggG58c,9_571,Do you get angry when you hear political opinions that disagree with yours,-0.6666667,train
JdFaSggG58c,14_006,Do you get upset when others don't act the way you think they should act,-0.33333334,train
JdFaSggG58c,17_6075,Does your mood rise and fall with the weather,0.0,train
JdFaSggG58c,20_331,"If so, then you've probably been trying to control what you can't control",-1.0,train
JdFaSggG58c,39_422,"So, when facing any difficult situation, remember to ask yourself: ""What can I control and what can't I control",0.6666667,train
Jg2okZn6Ut8,23_229,"One of the things by dealing with Eastern Europe countries, China, etcetera, etcetera, some of the more developed countries, you've got to watch for a few things, like for example, banking.",0.0,train
Jh1uDYOJMwk,1_648,It's very important that we try to step outside of an event to examine the positive experiences we can get from it.,1.3333334,train
Jh1uDYOJMwk,7_8195,"Having dealt with it myself, as I'm sure many of you have, I understand how difficult it can be, to see the positive side of a traumatic event, like losing a loved one.",0.6666667,train
Jh1uDYOJMwk,23_787,"Unfortunately, another way that people seek to reduce stress is through drug use.",-1.6666666,train
JkHxzOWOLfs,18_1512471655,This act would violate numerous Security Council resolutions by utilizing proscribed ballistic missile technology.,-0.6666667,train
JlmpDdm1A1Y,1_04897959184,Steve Nicholls here managing director of Executive Connexions,1.0,train
JlmpDdm1A1Y,4_15306122449,Just want to tell you a little bit about the new newsletter that we're producing,0.33333334,train
JlmpDdm1A1Y,7_94444444444,"Every time we produce the newsletter there's going to be a feature article, video tips, job interview tips, general career advice, information about redundancy and outplacement support that we provide as well",2.0,train
JlmpDdm1A1Y,22_5911564626,"There'll also be competitions, there's going to be market news, what's happening in the jobs market",1.0,train
JlmpDdm1A1Y,27_7344671202,"So, it's going to be very easy to digest kind of newsletter with all the information that you need in one place",1.0,train
JvLMNXW7B10,4_292,"But the thing is, is that the closing of the wedding anniversary speech can sometimes be the most difficult, only in the sense of what do you say to wrap it up.",0.0,train
JvLMNXW7B10,35_82,"And you might want to tack on something, again, about what a joy it's been to know them, what a wonderful example they have set, what an inspiration they have been.",0.6666667,train
JvgofTcCSEc,6_427,I think the most important thing is to first come up with a concept.,0.6666667,train
JvgofTcCSEc,41_577,We wanted it to be a friendly place so we put bright green curtains in the window.,1.0,train
JvgofTcCSEc,49_559,These colors are very inviting to people and they're happy colors.,1.3333334,train
JvgofTcCSEc,54_279,"We also have, since we carry a variety of different types of merchandise, we wanted to make it easy for customers to come in and find what they are looking for.",0.33333334,train
JvgofTcCSEc,70_91,So everything isn't just all mixed together making it difficult for customers to find what they're looking for.,0.0,train
JvgofTcCSEc,100_513,"Some stores you're going to want to fit merchandise in every nook and cranny and while it might work in some areas, for us it doesn't make sense.",0.0,train
JvgofTcCSEc,109_184,Our customers come in with their dogs and I don't need dogs lifting their leg and peeing on merchandise throughout the store.,0.0,train
JwzxqrD8tIo,28_816,"In fact, just when she's get off the treadmill and she's trying to like settle down after a long run, also not the best time.",0.0,train
JwzxqrD8tIo,35_5565,A really good time to talk to a girl at the gym is if she's doing something that's not nearly as strenuous.,0.33333334,train
JwzxqrD8tIo,40_321,"If she's riding the bike, or if she just got done with a swim, something to that affect.",0.33333334,train
JwzxqrD8tIo,56_084,So using that as a tactic for something that you both have something in common is really nice.,0.6666667,train
JwzxqrD8tIo,61_253,"Also, I think if you're hitting on someone, it might be a nice thing for you to admit or possibly apologize, for interrupting their work out.",1.0,train
Jz9nlw15QZo,0_0,Our goal is to make sure consumers have control over their own information on the internet or offline.,1.3333334,train
Jz9nlw15QZo,8_563,"And so our goal is to protect consumers' reasonable expectation of privacy, we want to make sure that if a consumer gives information to a company to use for one purpose, it isn't sold and used by a second company for a different purpose.",1.0,train
JzydLJw6y6o,172_98,"Then that makes the most sense, especially since Hit's now been re-energized after hundreds of years of, Dormancy and weariness",2.0,train
JzydLJw6y6o,183_636916099817,"Goku, revived, his sense of self, and his persona",2.0,train
JzydLJw6y6o,215_604263038567,And make my own conclusions from there,-0.33333334,train
JzydLJw6y6o,217_52988662131705,"Now as we look on these lists here for the other episodes, it looks like we got 2 cool-down episodes After episode 68",0.6666667,train
JzydLJw6y6o,223_336689342417,Whose Wish Shall Be Granted,0.0,train
JzydLJw6y6o,225_870929705217,""" In which we have Arale from Dr",0.6666667,train
JzydLJw6y6o,187_777505668917,"He's got the lust for life back again, and he wants to test his new techniques out on Goku",1.6666666,train
JzydLJw6y6o,192_197460317417,"Cause, he's never been challenged before, Goku challenged him, so now, he's been able to be inspired To make himself stronger, and be more, and be a more effective assassin",2.0,train
JzydLJw6y6o,202_343265306117,I can't wait for this,2.3333333,train
JzydLJw6y6o,203_92580498866704,This is going to be a titanic battle,1.0,train
JzydLJw6y6o,205_87637188206696,"As to who made the order, well, we don't really know",0.33333334,train
JzydLJw6y6o,209_637823129217,"And honestly, I'm not gonna make any speculations right now",0.0,train
JzydLJw6y6o,212_53124716551704,"Because, I want to wait until this episode come out",0.0,train
K1VeXZxR24U,24_376,The problem is that mutual funds are of have the following rules attached to them.,-0.33333334,train
K1VeXZxR24U,30_972,"Past performance is no indication of future value, may lose value, and not insured by any federal government agency.",-1.3333334,train
K1VeXZxR24U,38_4905,"Those kind of rules are probably not the rules you should be looking for for your retirement instrument, but you know Wall Street has the ability and the right to offer these instruments up to the public.",-0.33333334,train
K1VeXZxR24U,71_02,"Watch for rates, of course, also watch for fees, watch for charges on the account that normally, fixed annuities and equity index annuities do not have.",0.33333334,train
K5cGfs3i-tk,0_0,"...people with disabilities, because golf is the ultimate rehabilitation tool.",1.3333334,train
K5cGfs3i-tk,117_535,"If you've never played a round of golf before, the golf course can be a very intimidating environment until you really figure out how things work.",0.0,train
K5cGfs3i-tk,123_946,"What we find right now, industry is required to make all of our workplaces accessible, and we go through great lengths and great expense to make these workplaces all accessible.",1.3333334,train
K5cGfs3i-tk,139_3955,"When you look through the workplace, you see very very few disabled people at work.",-0.33333334,train
K5cGfs3i-tk,146_33,"In talking to people like Tom Houston and other people here at the association, we find out that one of the major reasons behind that is the fact that they just do not feel comfortable.",0.0,train
K5cGfs3i-tk,177_558,"This, in our belief, will enable these people to feel confident that they can come back and get back into the workplace.",1.3333334,train
K5cGfs3i-tk,43_393,"Our underlying tenet has always been to work with all people, and bring them into the game of golf and more importantly, keep them into the game of golf.",2.3333333,train
K5cGfs3i-tk,53_33,"This is one population - people with disabilities - that has not been tapped in the industry, and with our over-reaching goal in the industry, Golf 2020, to reach and to grow the game of golf.",0.0,train
K5cGfs3i-tk,76_597,This is a tremendous initiative for growing the game of golf and in growing the game of golf with inclusion for all.,1.3333334,train
K5cGfs3i-tk,101_311,"We know that there are many who are already playing the game, but there are many who, for different reasons, have not taken up the game.",-1.0,train
K5cGfs3i-tk,107_628,"Either it's because they are not aware that there are special assistive devices that help them play the game, or they're intimidated much like a beginning golfer might be of going to the golf course.",0.0,train
K62NK2KYhws,68_901,"In my book, I give you steps to create your own branding statement.",0.6666667,train
K62NK2KYhws,84_868,I also share insights from campaigns I’ve overseen where the USP was responsible for sales increases of sixty percent.,0.33333334,train
K62NK2KYhws,92_0685,You’ll learn my five proven ways to create a blockbuster USP.,0.6666667,train
K62NK2KYhws,102_538,Identifying your USP often reveals itself from that self-examination.,0.0,train
K62NK2KYhws,107_982,One useful way to create an interesting USP is through gamification.,1.0,train
K62NK2KYhws,15_217,"So far we’ve learned about the need to identify the persona of our buyer, why we should stimulate emotion and the need to calm the mind.",1.6666666,train
K62NK2KYhws,122_862,"Marketers can seize the gamification phenomenon to position a product, and enable customers to self-identify who they are.",1.0,train
K62NK2KYhws,131_16449999999998,"There is much more you’ll learn about positioning your organization, product or service in Crack the Customer Mind Code along with how to use an effective unique selling proposition for each of the twelve common personas I’ve documented.",1.6666666,train
K62NK2KYhws,23_7185,"Our next initiative in marketing messaging should be to position, or reposition, your product or organization, and create a compellingly unique selling proposition.",1.3333334,train
K62NK2KYhws,33_277,"A unique selling proposition, or U-S-P, succinctly positions or repositions how you want to portray your story, your product, and even your organization.",1.6666666,train
K62NK2KYhws,59_905,"And a strong USP is an easy way to make this new, long-term memory.",0.6666667,train
K62NK2KYhws,64_6005,"If you’re like many organizations, you might not have a branding statement.",-0.6666667,train
K7FiMf-Dmwo,5_768,Another question I am frequently asked - involves a person's musical background.,0.33333334,train
K7FiMf-Dmwo,17_182,"Will I be able to learn the guitar?"" My answer is - Absolutely!",2.3333333,train
K7KEtrgBkz4,73_644,"There are no returns for an open wine, unless there's something wrong with it.",0.0,train
K7KEtrgBkz4,86_086,I'm Hazely Lopez from Hazely Academy of Refinement and Modeling and I hope you enjoy your dinner at a five-star restaurant.,0.33333334,train
K7KEtrgBkz4,60_753,"Also, you may want to be sure that you order appetizers when you're in a five-star restaurant, it is expected to order appetizers.",1.0,train
K9-KyChw8RM,0_0,"Have you ever been disappointed with a promotional product you've purchased, such as an imprinted T-shirt, pen, or bag?",-0.6666667,train
K9-KyChw8RM,77_226,"So that's why you need to buy ""Swag: How to Choose and Use Promotional Products for Marketing Your Business"" today.",2.3333333,train
K9-KyChw8RM,10_378,"Hi, I'm Heidi Thorne of Thorne Communications, and I'm a promotional products marketer.",1.6666666,train
K9-KyChw8RM,15_8965,"In well over two decades of being in sales, advertising, and marketing, I've seen a lot of people make a lot of mistakes when they buy promotional products.",-0.6666667,train
K9-KyChw8RM,31_44,"So that's why I wrote ""Swag: How to Choose and Use Promotional Products for Marketing Your Business."" In the book, we start out by discussing the promo with purpose concept, which looks at your marketing objectives, your values, and your image, so that you can select the right product for your business.",1.0,train
K9-KyChw8RM,52_203,These are the common mistakes people make when they buy promotional products and how to avoid them.,-0.33333334,train
K9-KyChw8RM,58_724,And then we wrap it up with some technical buying advice so that you can get a great imprint and a product that you are proud to give to your customers.,2.0,train
K9U2TAF9DDY,25_6430839002,"[loop] Right, so there we go",0.0,train
K9U2TAF9DDY,27_30045351475,"Now, you also have a pitch envelope, and I wanted to talk about the pitch envelope specifically for kick drums",0.33333334,train
K9U2TAF9DDY,34_0439909297,So I'm going to take off this pitch envelope right now,0.0,train
K9U2TAF9DDY,37_0083900227,[kick] Now I'm going to put it back on,0.0,train
K9U2TAF9DDY,39_3131519274,"[kick, with pitch envelope] One more time",0.0,train
K9faaGel838,0_0,"Today some hard lessons all candidates should hear, courtesy of the American Presidential campaign.",0.0,train
K9faaGel838,18_629,"If you demean the family members of your opponent, you demean yourself.",-1.0,train
K9faaGel838,23_449,"Once you have ruined your reputation, it becomes hard to restore.",-1.0,train
K9faaGel838,27_914,"If you defile those of different races, religions or ethnic groups, you defile yourself, your campaign and the reputation of your supporters.",-1.3333334,train
KD0w4BrNXQg,0_0,"so this is something I teach my students during their first year and it's always met with complete disbelief, despite it being based on official data.",0.6666667,train
KD0w4BrNXQg,46_146,And labour costs and salaries in Spain are amongst the lowest in the European Union.,-0.6666667,train
KD0w4BrNXQg,52_312,"So.... no siestas, long working hours and low pay... how do we explain Spanish unemployment?",-1.3333334,train
KD0w4BrNXQg,17_821,Spanish workers work less hours than in other European countries.,1.3333334,train
KD0w4BrNXQg,31_43,"More Germans, Italians and British sleep siestas than Spaniards.",0.33333334,train
KD0w4BrNXQg,38_284,"On average, Spanish people work 20 hours more per month than the Germans.",0.33333334,train
KEUVzxC7T3E,10_757,We want to know the maintenance and calibration history of the machine that was used.,0.0,train
KEUVzxC7T3E,27_359,We want to know all the factors that would cause there to be a falsely high reading on the blood test or the breath test.,-0.33333334,train
KEUVzxC7T3E,46_017,"And those defenses give us leverage when we are negotiating with the prosecutor or with the judge in getting your charge reduced or, ideally, getting your charge dismissed.",0.33333334,train
KEUVzxC7T3E,58_0305,"If we can't negotiate a deal to get the charge reduced or dismissed, then those defenses will be instrumental if we go before a jury in a jury trial and ask the jury to find you not guilty, because the evidence just doesn't support that you were guilty.",-0.6666667,train
KF5wgQPp2yc,0_0,Slap fit for a soap opera,-0.6666667,train
KF5wgQPp2yc,31_759,"Mexican telenovela star Eduardo Yanez, 57, slapped Univision reporter Paco Fuentes on the Hollywood red carpet on Tuesday",0.0,train
KI2sU-mhM44,0_0,"So, I want to start by talking about the student debt crisis.",0.0,train
KI2sU-mhM44,95_454,"So, let me start this way, and that is: Listen to the debate on the Democratic side.",0.6666667,train
KI2sU-mhM44,101_3375,"We're talking about, ""Should it be free college or debt-free college?"" That's where we're going back and forth and trying to have a conversation— how are we going to pay for it, how do the pieces work to make that happen.",0.6666667,train
KI2sU-mhM44,111_973,"Can we just draw the distinction about what it looks like on the other side of the Grand Canyon, where the Republicans are not talking about how to reduce the cost?",-1.3333334,train
KI2sU-mhM44,133_398,We've got a Republican Party that consistently blocked refinancing any of the student loan debt.,-2.6666667,train
KI2sU-mhM44,143_106,"My view on this is Democrats are committed to getting down the cost of college, and that means both on student loans for those who've already got them, and it means on the cost going forward for anybody going to college.",1.6666666,train
KI2sU-mhM44,12_154,"Okay, for openers, the United States Congress should refinance student loan debt.",1.3333334,train
KI2sU-mhM44,17_433,"To just bring down, at a minimum, bring down the interest payments on those loans.",0.0,train
KI2sU-mhM44,38_743,"After you account for the bad debt losses and the cost of the funds and the administrative cost — just one section of loans, the section that went out between 2007 and 2012, we just happen to have good numbers on these — are now on target to produce $66 billion in profits for the United States government.",1.3333334,train
KJyz9fCt7Is,0_0,"solve a problem, which is to find a new job",0.33333334,train
KJyz9fCt7Is,4_132,And now for one last example,-0.6666667,train
KJyz9fCt7Is,19_557,I imagine myself flubbing my words and embarrassing myself to the point of passing out in front of the class,-1.6666666,train
KJyz9fCt7Is,43_054,"So, as you can see, the stories we tell ourselves can turn disappointment into clinical depression, irritation into rage, and mild anxiety into panic",-0.6666667,train
KLy4aBLqwCk,6_098,"So when they go into a store how they respond to marketing stimuli like prices, advertising, displays and things like that.",1.0,train
KLy4aBLqwCk,49_479,Nobody is driving from New York City to Philadelphia to do their supermarket shopping.,-0.6666667,train
KLy4aBLqwCk,61_921,You have a fixed amount of space and so you have to really carry stuff that's popular.,-0.33333334,train
KLy4aBLqwCk,70_292,"So if I'm diapers.com I can sell diapers to people in Texas, in California, in New York simultaneously.",0.6666667,train
KLy4aBLqwCk,78_533,If I'm diapers.com maybe I can offer a far greater assortment of diaper products than any one local supermarket could also offer.,0.33333334,train
KLy4aBLqwCk,90_835,The first thing that's interesting is how the consumers actually relate to each other.,0.33333334,train
KLy4aBLqwCk,95_1865,"And so I'm very , very interested to see how consumers start conversations about particular products, about particular services, about particular environments.",0.0,train
KLy4aBLqwCk,152_924,"Or maybe you want to go into a community where there's a lot of so-called social capital meaning that people meet each other at the tennis club, they go to church together, they drink at the same bar.",0.0,train
KLy4aBLqwCk,19_806,So really essentially problems of choice and in very traditional settings.,0.0,train
KPeos6f4HuQ,0_0,"had like a handful of books, that's a little bit easier to summarize their work and to talk about them",0.6666667,train
KPeos6f4HuQ,5_51,"But Walter Mosley has written and done so much, so forgive me if I'm missing major pieces of his work",2.0,train
KPeos6f4HuQ,25_314,So there are a couple of different places you can start,0.0,train
KPeos6f4HuQ,27_824,"The most obvious is to go with his Easy Rawlins series, which is his most popular series",1.0,train
KPeos6f4HuQ,33_4465,"Partially because the first book in the series, Devil in a Blue Dress, was made into a movie starring Denzel Washington",0.33333334,train
KPeos6f4HuQ,39_1485,"So in Devil in a Blue Dress, you are following this character named Easy Rawlins",0.33333334,train
KPeos6f4HuQ,42_975,It takes place in the 1940s right after the war has finished,0.0,train
KQ86HmgwUns,124_598,"So there are some things to consider when you're taking a look at a tax-free mutual fund to make sure it truly is going to be tax-free for your situation ,and that you do understand the tax ramifications for your situation.",0.33333334,train
KQ86HmgwUns,30_422,"For example, not all tax-free mutual funds that you're going to buy are going to be free from federal, state and local taxes.",0.0,train
KQ86HmgwUns,55_665,"So you have to take a look at the documentation and read the perspectives to make sure that it truly would be for your situation and your residency free from federal, state and local taxes.",0.0,train
KQ86HmgwUns,82_324,"Another important thing to note is that when they talk about a tax-free mutual fund, again we're referring to the interest income, you may buy a bond, tax-free bond mutual fund that's exempt from federal and state taxes, so you're not getting any interest income and paying taxes on that.",1.0,train
KQ86HmgwUns,98_5585,"But if you bought the fund and the share price was ten dollars a share, and five years later you decide to sell the tax-free mutual fund, mutual bond fund, and the price is fifteen dollars a share, you are still going to owe capital gains tax on the difference between your selling price, fifteen and your purchase price, ten dollars.",-0.33333334,train
KR4MpF0YtgE,0_0,Well I think that the truth is if you look at the privacy protections that we provide U.S.,0.0,train
KR4MpF0YtgE,6_019,"consumers, they're every bit as robust as any other country in the world.",1.0,train
KSyX-lejDcc,80_409,"And yet diseases that impact on the poor include HIV and AIDS malaria, blindness arising from black fly, a not being properly treated because there's too little innovation in research and innovation for drug therapies.",-1.0,train
KSyX-lejDcc,18_649,"We aren't nearly sufficient in respect of clean, sustainable forms of energy.",0.0,train
KSyX-lejDcc,36_838,But it does lay the basis for innovation in respect to energy.,0.33333334,train
KSyX-lejDcc,41_129,"I think that are still perceived risks that aren't quite clear and for some reason, solar is not quite there.",-0.33333334,train
KSyX-lejDcc,48_0085,"And for many countries that have developed a dependence on coal, wind becomes a very expensive source of energy.",0.33333334,train
KSyX-lejDcc,56_344,"So the big innovation sort, if clean energy at lower costs that focus on costs and access to poor people.",0.33333334,train
KSyX-lejDcc,65_573,And the second has to be in respect to health care and ensuring that health care's available.,0.0,train
KUVGWCTT5DU,66_78,The rates maybe a little bit higher than a banking institution or they maybe comparable.,0.6666667,train
KUVGWCTT5DU,78_433,And the third way that you can invest in a money market fund would be through a discount brokerage.,0.33333334,train
KUVGWCTT5DU,49_11,"So for example if you have an account at Fidelity, Fidelity definitely offers, Fidelity Mutual, excuse me, Fidelity Money Market Funds.",0.0,train
K_5u2Wh_wGk,0_0124716553288,"You ask about how the behavior of a person who may experience disability  following a brain injury, may be misinterpreted.",0.0,train
K_5u2Wh_wGk,105_003854875,"So one of the things we can talk about is being able to  interpret for a person, helping to provide information to  the person.",0.6666667,train
K_5u2Wh_wGk,114_362585034,"We call those 'Cues' or 'Setups', and things like that,  that make sense to the individual.",1.0,train
K_5u2Wh_wGk,132_89047619,"We find out the person's strengths, and we work with those strengths.",1.0,train
K_5u2Wh_wGk,23_9879818594,It doesn't take a brain injury to have a lack of awareness.,0.0,train
K_5u2Wh_wGk,26_9512471655,"You walk into the wrong party, you walk into the wrong situation,  and you're not going to know all the factors and you're going to be sort of the odd person out.",-0.33333334,train
K_5u2Wh_wGk,34_4641723356,But we also have to talk about people and programs who are trying to work with that individual about their lack of awareness.,0.33333334,train
K_5u2Wh_wGk,50_2782312925,"And much as we talk about the person who may experience disability following a brain injury not getting it because they don't understand the context of the  situation or the goals and everything,  those of us who are trying to help that person, we have to understand the world as that person sees it.",-0.6666667,train
K_K3wpxkRc8,0_0,President Bob D'Andrea and the staff of the Christian Television Network join millions of believers around the world to mourn the passing of our brother Jesse Dixon.,0.0,train
K_K3wpxkRc8,10_6435,His energetic enthusiasm for the Gospel was evident to anyone privileged to hear him.,0.6666667,train
K_K3wpxkRc8,15_946000000000002,"While we offer condolences to his family, we also celebrate the rich ministry he shared with CTN for more than three decades.",1.3333334,train
K_K3wpxkRc8,23_574,"A dynamic voice and talent has been silenced here on earth, but surely welcomed in heaven.",-0.6666667,train
Kep_mLLXsqk,0_0,Hemorrhoids can be very uncomfortable and painful for to sit through.,-1.0,train
Kep_mLLXsqk,61_661,Basically the best treatment is a medication but you might find these a little helpful too.,0.6666667,train
Kep_mLLXsqk,15_127,The best way to use a compress is to take a cold compress and to lay face down pressing over the site.,0.33333334,train
Kep_mLLXsqk,42_654,You can always use medications like creams and suppositories which are most effective in relieving any pain and discomfort.,0.0,train
KgXuILFtgJQ,1_737,"I'm with Working Solutions, and I'm going to be talking about how to read a profit and loss statement.",0.6666667,train
KgXuILFtgJQ,62_41,"That's actually your profit margin, which would be fifty percent, because it's that gross profit amount divided by your sales.",0.0,train
KgXuILFtgJQ,7_0165,A profit and loss statement has a few very important parts to it.,0.33333334,train
KgXuILFtgJQ,31_849,"So, for example, if you sold a pair of earrings that you made for twenty dollars, but it cost you ten dollars to make them, your sales are twenty dollars, and your cost of goods sold is ten dollars.",0.0,train
KgXuILFtgJQ,44_571,Your gross profit is the next line that you'll see on them profit and loss statement.,0.0,train
KmYG8zaRmOA,46_386,"Then, put your second most important information third, and put everything else in the middle.",0.33333334,train
KmYG8zaRmOA,66_311,"So, make sure you do that with your valuable, really important information so your audience will remember.",0.33333334,train
Kmtib-wZ0jM,0_0,"On behalf of the whole House, let me say how shocked and heartbroken I am by the murder of innocent churchgoers in Charleston.",-1.6666666,train
Kmtib-wZ0jM,8_492,"At times like this, the depth of our grief reveals the depth of our love and our resolve.",-0.6666667,train
Kmtib-wZ0jM,19_836,And our thoughts go to the law enforcement officers working to bring this perpetrator to justice.,-0.33333334,train
